current seq_region name,new seq_region name,INSDC accession,Notes
2L,AatrE3_2L,awol,
2R,AatrE3_2R,awol,
3L,AatrE3_3L,awol,
3R,AatrE3_3R,awol,
X,AatrE3_X,awol,
AXCP01009309,AXCP01009309,AXCP01009309,
AXCP01009310,AXCP01009310,AXCP01009310,
AXCP01009313,AXCP01009313,AXCP01009313,
AXCP01009314,AXCP01009314,AXCP01009314,
AXCP01009315,AXCP01009315,AXCP01009315,
AXCP01009316,AXCP01009316,AXCP01009316,
AXCP01009317,AXCP01009317,AXCP01009317,
AXCP01009320,AXCP01009320,AXCP01009320,
AXCP01009323,AXCP01009323,AXCP01009323,
AXCP01009326,AXCP01009326,AXCP01009326,
AXCP01009327,AXCP01009327,AXCP01009327,
AXCP01009328,AXCP01009328,AXCP01009328,
AXCP01009331,AXCP01009331,AXCP01009331,
AXCP01009332,AXCP01009332,AXCP01009332,
AXCP01009333,AXCP01009333,AXCP01009333,
AXCP01009334,AXCP01009334,AXCP01009334,
AXCP01009337,AXCP01009337,AXCP01009337,
AXCP01009338,AXCP01009338,AXCP01009338,
AXCP01009342,AXCP01009342,AXCP01009342,
AXCP01009345,AXCP01009345,AXCP01009345,
AXCP01009350,AXCP01009350,AXCP01009350,
AXCP01009356,AXCP01009356,AXCP01009356,
AXCP01009357,AXCP01009357,AXCP01009357,
AXCP01009358,AXCP01009358,AXCP01009358,
AXCP01009359,AXCP01009359,AXCP01009359,
AXCP01009360,AXCP01009360,AXCP01009360,
AXCP01009361,AXCP01009361,AXCP01009361,
AXCP01009364,AXCP01009364,AXCP01009364,
AXCP01009365,AXCP01009365,AXCP01009365,
AXCP01009368,AXCP01009368,AXCP01009368,
AXCP01009369,AXCP01009369,AXCP01009369,
AXCP01009370,AXCP01009370,AXCP01009370,
AXCP01009371,AXCP01009371,AXCP01009371,
AXCP01009375,AXCP01009375,AXCP01009375,
AXCP01009376,AXCP01009376,AXCP01009376,
AXCP01009377,AXCP01009377,AXCP01009377,
AXCP01009381,AXCP01009381,AXCP01009381,
AXCP01009382,AXCP01009382,AXCP01009382,
AXCP01009383,AXCP01009383,AXCP01009383,
AXCP01009384,AXCP01009384,AXCP01009384,
AXCP01009387,AXCP01009387,AXCP01009387,
AXCP01009388,AXCP01009388,AXCP01009388,
AXCP01009389,AXCP01009389,AXCP01009389,
AXCP01009390,AXCP01009390,AXCP01009390,
AXCP01009391,AXCP01009391,AXCP01009391,
AXCP01009392,AXCP01009392,AXCP01009392,
AXCP01009395,AXCP01009395,AXCP01009395,
AXCP01009396,AXCP01009396,AXCP01009396,
AXCP01009397,AXCP01009397,AXCP01009397,
AXCP01009400,AXCP01009400,AXCP01009400,
AXCP01009401,AXCP01009401,AXCP01009401,
AXCP01009402,AXCP01009402,AXCP01009402,
AXCP01009403,AXCP01009403,AXCP01009403,
AXCP01009404,AXCP01009404,AXCP01009404,
AXCP01009407,AXCP01009407,AXCP01009407,
AXCP01009408,AXCP01009408,AXCP01009408,
AXCP01009409,AXCP01009409,AXCP01009409,
AXCP01009410,AXCP01009410,AXCP01009410,
AXCP01009411,AXCP01009411,AXCP01009411,
AXCP01009412,AXCP01009412,AXCP01009412,
AXCP01009415,AXCP01009415,AXCP01009415,
AXCP01009416,AXCP01009416,AXCP01009416,
AXCP01009422,AXCP01009422,AXCP01009422,
AXCP01009427,AXCP01009427,AXCP01009427,
AXCP01009430,AXCP01009430,AXCP01009430,
AXCP01009435,AXCP01009435,AXCP01009435,
AXCP01009436,AXCP01009436,AXCP01009436,
AXCP01009437,AXCP01009437,AXCP01009437,
AXCP01009438,AXCP01009438,AXCP01009438,
AXCP01009439,AXCP01009439,AXCP01009439,
AXCP01009442,AXCP01009442,AXCP01009442,
AXCP01009443,AXCP01009443,AXCP01009443,
AXCP01009444,AXCP01009444,AXCP01009444,
AXCP01009448,AXCP01009448,AXCP01009448,
AXCP01009452,AXCP01009452,AXCP01009452,
AXCP01009453,AXCP01009453,AXCP01009453,
AXCP01009454,AXCP01009454,AXCP01009454,
AXCP01009455,AXCP01009455,AXCP01009455,
AXCP01009458,AXCP01009458,AXCP01009458,
AXCP01009459,AXCP01009459,AXCP01009459,
AXCP01009460,AXCP01009460,AXCP01009460,
AXCP01009461,AXCP01009461,AXCP01009461,
AXCP01009462,AXCP01009462,AXCP01009462,
AXCP01009463,AXCP01009463,AXCP01009463,
AXCP01009466,AXCP01009466,AXCP01009466,
AXCP01009467,AXCP01009467,AXCP01009467,
AXCP01009470,AXCP01009470,AXCP01009470,
AXCP01009471,AXCP01009471,AXCP01009471,
AXCP01009472,AXCP01009472,AXCP01009472,
AXCP01009473,AXCP01009473,AXCP01009473,
AXCP01009474,AXCP01009474,AXCP01009474,
AXCP01009475,AXCP01009475,AXCP01009475,
AXCP01009476,AXCP01009476,AXCP01009476,
AXCP01009482,AXCP01009482,AXCP01009482,
AXCP01009483,AXCP01009483,AXCP01009483,
AXCP01009488,AXCP01009488,AXCP01009488,
AXCP01009491,AXCP01009491,AXCP01009491,
AXCP01009497,AXCP01009497,AXCP01009497,
AXCP01009500,AXCP01009500,AXCP01009500,
AXCP01009501,AXCP01009501,AXCP01009501,
AXCP01009504,AXCP01009504,AXCP01009504,
AXCP01009505,AXCP01009505,AXCP01009505,
AXCP01009506,AXCP01009506,AXCP01009506,
AXCP01009507,AXCP01009507,AXCP01009507,
AXCP01009511,AXCP01009511,AXCP01009511,
AXCP01009512,AXCP01009512,AXCP01009512,
AXCP01009513,AXCP01009513,AXCP01009513,
AXCP01009514,AXCP01009514,AXCP01009514,
