current seq_region name,new seq_region name,INSDC accession,Notes
Scaffold451,KK352234,KK352234,
Scaffold452,KK352235,KK352235,
Scaffold453,KK352236,KK352236,
Scaffold454,KK352237,KK352237,
Scaffold455,KK352238,KK352238,
Scaffold456,KK352239,KK352239,
Scaffold457,KK352240,KK352240,
Scaffold458,KK352241,KK352241,
Scaffold459,KK352242,KK352242,
Scaffold460,KK352243,KK352243,
Scaffold461,KK352244,KK352244,
Scaffold462,KK352245,KK352245,
Scaffold463,KK352246,KK352246,
Scaffold464,KK352247,KK352247,
Scaffold465,KK352248,KK352248,
Scaffold466,KK352249,KK352249,
Scaffold467,KK352250,KK352250,
Scaffold468,KK352251,KK352251,
Scaffold469,KK352252,KK352252,
Scaffold470,KK352253,KK352253,
Scaffold471,KK352254,KK352254,
Scaffold472,KK352255,KK352255,
Scaffold473,KK352256,KK352256,
Scaffold474,KK352257,KK352257,
Scaffold475,KK352258,KK352258,
Scaffold476,KK352259,KK352259,
Scaffold477,KK352260,KK352260,
Scaffold478,KK352261,KK352261,
Scaffold479,KK352262,KK352262,
Scaffold480,KK352263,KK352263,
Scaffold481,KK352264,KK352264,
Scaffold482,KK352265,KK352265,
Scaffold483,KK352266,KK352266,
Scaffold484,KK352267,KK352267,
Scaffold485,KK352268,KK352268,
Scaffold486,KK352269,KK352269,
Scaffold487,KK352270,KK352270,
Scaffold488,KK352271,KK352271,
Scaffold489,KK352272,KK352272,
Scaffold490,KK352273,KK352273,
Scaffold491,KK352274,KK352274,
Scaffold492,KK352275,KK352275,
Scaffold493,KK352276,KK352276,
Scaffold494,KK352277,KK352277,
Scaffold495,KK352278,KK352278,
Scaffold496,KK352279,KK352279,
Scaffold497,KK352280,KK352280,
Scaffold498,KK352281,KK352281,
Scaffold499,KK352282,KK352282,
Scaffold500,KK352283,KK352283,
Scaffold501,KK352284,KK352284,
Scaffold502,KK352285,KK352285,
Scaffold503,KK352286,KK352286,
Scaffold504,KK352287,KK352287,
Scaffold505,KK352288,KK352288,
Scaffold506,KK352289,KK352289,
Scaffold507,KK352290,KK352290,
Scaffold508,KK352291,KK352291,
Scaffold509,KK352292,KK352292,
Scaffold510,KK352293,KK352293,
Scaffold511,KK352294,KK352294,
Scaffold512,KK352295,KK352295,
Scaffold513,KK352296,KK352296,
Scaffold514,KK352297,KK352297,
Scaffold515,KK352298,KK352298,
Scaffold516,KK352299,KK352299,
Scaffold517,KK352300,KK352300,
Scaffold518,KK352301,KK352301,
Scaffold519,KK352302,KK352302,
Scaffold520,JFJR01008464,JFJR01008464,
Scaffold521,KK352303,KK352303,
Scaffold522,KK352304,KK352304,
Scaffold523,KK352305,KK352305,
Scaffold524,KK352306,KK352306,
Scaffold525,KK352307,KK352307,
Scaffold526,KK352308,KK352308,
Scaffold527,KK352309,KK352309,
Scaffold528,KK352310,KK352310,
Scaffold529,KK352311,KK352311,
Scaffold530,KK352312,KK352312,
Scaffold531,KK352313,KK352313,
Scaffold532,KK352314,KK352314,
Scaffold533,KK352315,KK352315,
Scaffold534,KK352316,KK352316,
