current seq_region name,new seq_region name,INSDC accession,Notes
Scaffold728,JH690048,JH690048,
Scaffold729,JH690049,JH690049,
Scaffold730,JH690050,JH690050,
Scaffold731,JH690051,JH690051,
Scaffold732,JH690052,JH690052,
Scaffold733,JH690053,JH690053,
Scaffold734,JH690054,JH690054,
Scaffold735,JH690055,JH690055,
Scaffold736,JH690056,JH690056,
Scaffold737,JH690057,JH690057,
Scaffold738,JH690058,JH690058,
Scaffold739,JH690059,JH690059,
Scaffold740,JH690060,JH690060,
Scaffold741,JH690061,JH690061,
Scaffold742,JH690062,JH690062,
Scaffold743,JH690063,JH690063,
Scaffold744,JH690064,JH690064,
Scaffold745,JH690065,JH690065,
Scaffold746,JH690066,JH690066,
Scaffold747,JH690067,JH690067,
Scaffold748,JH690068,JH690068,
Scaffold749,JH690069,JH690069,
Scaffold750,JH690070,JH690070,
Scaffold751,JH690071,JH690071,
Scaffold752,JH690072,JH690072,
Scaffold753,JH690073,JH690073,
Scaffold754,JH690074,JH690074,
Scaffold755,JH690075,JH690075,
Scaffold756,JH690076,JH690076,
Scaffold757,JH690077,JH690077,
Scaffold758,JH690078,JH690078,
Scaffold759,JH690079,JH690079,
Scaffold760,JH690080,JH690080,
Scaffold761,JH690081,JH690081,
Scaffold762,JH690082,JH690082,
Scaffold763,JH690083,JH690083,
Scaffold764,JH690084,JH690084,
Scaffold765,JH690085,JH690085,
Scaffold766,JH690086,JH690086,
Scaffold767,JH690087,JH690087,
Scaffold768,JH690088,JH690088,
Scaffold769,JH690089,JH690089,
Scaffold770,JH690090,JH690090,
