current seq_region name,new seq_region name,INSDC accession,Notes
Scaffold408,KK351419,KK351419,
Scaffold409,KK351420,KK351420,
Scaffold410,KK351421,KK351421,
Scaffold411,KK351422,KK351422,
Scaffold412,KK351423,KK351423,
Scaffold413,KK351424,KK351424,
Scaffold414,KK351425,KK351425,
Scaffold415,KK351426,KK351426,
Scaffold416,KK351427,KK351427,
Scaffold417,KK351428,KK351428,
Scaffold418,KK351429,KK351429,
Scaffold419,KK351430,KK351430,
Scaffold420,KK351431,KK351431,
Scaffold421,KK351432,KK351432,
Scaffold422,KK351433,KK351433,
Scaffold423,KK351434,KK351434,
Scaffold424,KK351435,KK351435,
Scaffold425,KK351436,KK351436,
Scaffold426,KK351437,KK351437,
Scaffold427,KK351438,KK351438,
Scaffold428,KK351439,KK351439,
Scaffold429,KK351440,KK351440,
Scaffold430,KK351441,KK351441,
Scaffold431,KK351442,KK351442,
Scaffold432,KK351443,KK351443,
Scaffold433,KK351444,KK351444,
Scaffold434,KK351445,KK351445,
Scaffold435,KK351446,KK351446,
Scaffold436,KK351447,KK351447,
Scaffold437,KK351448,KK351448,
Scaffold438,KK351449,KK351449,
Scaffold439,KK351450,KK351450,
Scaffold440,KK351451,KK351451,
Scaffold441,KK351452,KK351452,
Scaffold442,KK351453,KK351453,
Scaffold443,KK351454,KK351454,
Scaffold444,KK351455,KK351455,
Scaffold445,KK351456,KK351456,
Scaffold446,KK351457,KK351457,
Scaffold447,KK351458,KK351458,
Scaffold448,KK351459,KK351459,
Scaffold449,KK351460,KK351460,
Scaffold450,KK351461,KK351461,
Scaffold451,KK351462,KK351462,
Scaffold452,KK351463,KK351463,
Scaffold453,KK351464,KK351464,
Scaffold454,KK351465,KK351465,
Scaffold455,KK351466,KK351466,
Scaffold456,KK351467,KK351467,
Scaffold457,KK351468,KK351468,
Scaffold458,KK351469,KK351469,
Scaffold459,KK351470,KK351470,
Scaffold460,KK351471,KK351471,
Scaffold461,KK351472,KK351472,
Scaffold462,KK351473,KK351473,
Scaffold463,KK351474,KK351474,
Scaffold464,KK351475,KK351475,
Scaffold465,KK351476,KK351476,
Scaffold466,KK351477,KK351477,
Scaffold467,KK351478,KK351478,
Scaffold468,KK351479,KK351479,
Scaffold469,KK351480,KK351480,
Scaffold470,KK351481,KK351481,
Scaffold471,KK351482,KK351482,
Scaffold472,KK351483,KK351483,
Scaffold473,KK351484,KK351484,
Scaffold474,KK351485,KK351485,
Scaffold475,KK351486,KK351486,
Scaffold476,KK351487,KK351487,
Scaffold477,KK351488,KK351488,
Scaffold478,KK351489,KK351489,
Scaffold479,KK351490,KK351490,
Scaffold480,KK351491,KK351491,
Scaffold481,KK351492,KK351492,
Scaffold482,KK351493,KK351493,
Scaffold483,KK351494,KK351494,
Scaffold484,KK351495,KK351495,
Scaffold485,KK351496,KK351496,
Scaffold486,KK351497,KK351497,
Scaffold487,KK351498,KK351498,
Scaffold488,KK351499,KK351499,
Scaffold489,KK351500,KK351500,
Scaffold490,KK351501,KK351501,
Scaffold491,KK351502,KK351502,
Scaffold492,KK351503,KK351503,
Scaffold493,KK351504,KK351504,
Scaffold494,KK351505,KK351505,
Scaffold495,KK351506,KK351506,
Scaffold496,KK351507,KK351507,
Scaffold497,KK351508,KK351508,
Scaffold498,KK351509,KK351509,
Scaffold499,KK351510,KK351510,
Scaffold500,KK351511,KK351511,
Scaffold501,KK351512,KK351512,
Scaffold502,KK351513,KK351513,
Scaffold503,KK351514,KK351514,
Scaffold504,KK351515,KK351515,
Scaffold505,KK351516,KK351516,
Scaffold506,KK351517,KK351517,
Scaffold507,KK351518,KK351518,
Scaffold508,KK351519,KK351519,
Scaffold509,KK351520,KK351520,
Scaffold510,KK351521,KK351521,
Scaffold511,KK351522,KK351522,
Scaffold512,KK351523,KK351523,
Scaffold513,KK351524,KK351524,
Scaffold514,KK351525,KK351525,
Scaffold515,KK351526,KK351526,
Scaffold516,KK351527,KK351527,
Scaffold517,KK351528,KK351528,
Scaffold518,KK351529,KK351529,
Scaffold519,KK351530,KK351530,
Scaffold520,KK351531,KK351531,
Scaffold521,KK351532,KK351532,
Scaffold522,KK351533,KK351533,
Scaffold523,KK351534,KK351534,
Scaffold524,KK351535,KK351535,
Scaffold525,KK351536,KK351536,
Scaffold526,KK351537,KK351537,
Scaffold527,KK351538,KK351538,
Scaffold528,KK351539,KK351539,
Scaffold529,KK351540,KK351540,
Scaffold530,KK351541,KK351541,
Scaffold531,JFJS01015014,JFJS01015014,
Scaffold532,KK351542,KK351542,
Scaffold533,KK351543,KK351543,
Scaffold534,KK351544,KK351544,
Scaffold535,KK351545,KK351545,
Scaffold536,KK351546,KK351546,
Scaffold537,KK351547,KK351547,
Scaffold538,KK351548,KK351548,
Scaffold539,KK351549,KK351549,
Scaffold540,KK351550,KK351550,
Scaffold541,KK351551,KK351551,
Scaffold542,KK351552,KK351552,
Scaffold543,KK351553,KK351553,
Scaffold544,KK351554,KK351554,
Scaffold545,KK351555,KK351555,
Scaffold546,KK351556,KK351556,
Scaffold547,KK351557,KK351557,
Scaffold548,KK351558,KK351558,
Scaffold549,KK351559,KK351559,
Scaffold550,KK351560,KK351560,
Scaffold551,KK351561,KK351561,
Scaffold552,KK351562,KK351562,
Scaffold553,KK351563,KK351563,
Scaffold554,KK351564,KK351564,
Scaffold555,JFJS01015173,JFJS01015173,
Scaffold556,KK351565,KK351565,
Scaffold557,KK351566,KK351566,
Scaffold558,KK351567,KK351567,
Scaffold559,KK351568,KK351568,
Scaffold560,KK351569,KK351569,
Scaffold561,KK351570,KK351570,
Scaffold562,JFJS01015197,JFJS01015197,
Scaffold563,JFJS01015198,JFJS01015198,
Scaffold564,KK351571,KK351571,
Scaffold565,KK351572,KK351572,
Scaffold566,KK351573,KK351573,
Scaffold567,JFJS01015220,JFJS01015220,
Scaffold568,KK351574,KK351574,
Scaffold569,KK351575,KK351575,
Scaffold570,KK351576,KK351576,
Scaffold571,KK351577,KK351577,
Scaffold572,KK351578,KK351578,
Scaffold573,KK351579,KK351579,
Scaffold574,KK351580,KK351580,
Scaffold575,KK351581,KK351581,
Scaffold576,KK351582,KK351582,
Scaffold577,KK351583,KK351583,
Scaffold578,KK351584,KK351584,
Scaffold579,KK351585,KK351585,
Scaffold580,KK351586,KK351586,
Scaffold581,KK351587,KK351587,
Scaffold582,KK351588,KK351588,
Scaffold583,KK351589,KK351589,
Scaffold584,KK351590,KK351590,
Scaffold585,KK351591,KK351591,
Scaffold586,KK351592,KK351592,
Scaffold587,KK351593,KK351593,
Scaffold588,KK351594,KK351594,
Scaffold589,KK351595,KK351595,
Scaffold590,KK351596,KK351596,
Scaffold591,KK351597,KK351597,
Scaffold592,KK351598,KK351598,
Scaffold593,KK351599,KK351599,
Scaffold594,JFJS01015352,JFJS01015352,
Scaffold595,KK351600,KK351600,
Scaffold596,KK351601,KK351601,
Scaffold597,KK351602,KK351602,
Scaffold598,KK351603,KK351603,
Scaffold599,KK351604,KK351604,
Scaffold600,KK351605,KK351605,
Scaffold601,KK351606,KK351606,
Scaffold602,KK351607,KK351607,
Scaffold603,KK351608,KK351608,
Scaffold604,KK351609,KK351609,
Scaffold605,KK351610,KK351610,
Scaffold606,KK351611,KK351611,
Scaffold607,KK351612,KK351612,
Scaffold608,KK351613,KK351613,
Scaffold609,KK351614,KK351614,
Scaffold610,KK351615,KK351615,
Scaffold611,KK351616,KK351616,
Scaffold612,JFJS01015416,JFJS01015416,
Scaffold613,KK351617,KK351617,
Scaffold614,KK351618,KK351618,
Scaffold615,KK351619,KK351619,
Scaffold616,JFJS01015429,JFJS01015429,
Scaffold617,KK351620,KK351620,
Scaffold618,JFJS01015433,JFJS01015433,
Scaffold619,KK351621,KK351621,
Scaffold620,KK351622,KK351622,
Scaffold621,KK351623,KK351623,
Scaffold622,KK351624,KK351624,
Scaffold623,KK351625,KK351625,
Scaffold624,JFJS01015455,JFJS01015455,
Scaffold625,KK351626,KK351626,
Scaffold626,KK351627,KK351627,
Scaffold627,KK351628,KK351628,
Scaffold628,KK351629,KK351629,
Scaffold629,KK351630,KK351630,
Scaffold630,KK351631,KK351631,
Scaffold631,KK351632,KK351632,
Scaffold632,KK351633,KK351633,
Scaffold633,KK351634,KK351634,
Scaffold634,KK351635,KK351635,
Scaffold635,KK351636,KK351636,
Scaffold636,KK351637,KK351637,
Scaffold637,KK351638,KK351638,
Scaffold638,KK351639,KK351639,
Scaffold639,KK351640,KK351640,
Scaffold640,KK351641,KK351641,
Scaffold641,KK351642,KK351642,
Scaffold642,KK351643,KK351643,
Scaffold643,KK351644,KK351644,
Scaffold644,KK351645,KK351645,
Scaffold645,KK351646,KK351646,
Scaffold646,KK351647,KK351647,
Scaffold647,KK351648,KK351648,
Scaffold648,KK351649,KK351649,
Scaffold649,KK351650,KK351650,
Scaffold650,JFJS01015534,JFJS01015534,
Scaffold651,KK351651,KK351651,
Scaffold652,JFJS01015538,JFJS01015538,
Scaffold653,KK351652,KK351652,
Scaffold654,KK351653,KK351653,
Scaffold655,KK351654,KK351654,
Scaffold656,KK351655,KK351655,
Scaffold657,KK351656,KK351656,
Scaffold658,KK351657,KK351657,
Scaffold659,KK351658,KK351658,
Scaffold660,KK351659,KK351659,
Scaffold661,KK351660,KK351660,
Scaffold662,KK351661,KK351661,
Scaffold663,KK351662,KK351662,
Scaffold664,KK351663,KK351663,
Scaffold665,KK351664,KK351664,
Scaffold666,KK351665,KK351665,
Scaffold667,KK351666,KK351666,
Scaffold668,JFJS01015582,JFJS01015582,
Scaffold669,KK351667,KK351667,
Scaffold670,KK351668,KK351668,
Scaffold671,KK351669,KK351669,
Scaffold672,KK351670,KK351670,
Scaffold673,KK351671,KK351671,
Scaffold674,KK351672,KK351672,
Scaffold675,KK351673,KK351673,
Scaffold676,JFJS01015602,JFJS01015602,
Scaffold677,JFJS01015603,JFJS01015603,
Scaffold678,KK351674,KK351674,
Scaffold679,KK351675,KK351675,
Scaffold680,JFJS01015608,JFJS01015608,
Scaffold681,JFJS01015609,JFJS01015609,
Scaffold682,KK351676,KK351676,
Scaffold683,KK351677,KK351677,
Scaffold684,KK351678,KK351678,
Scaffold685,JFJS01015616,JFJS01015616,
Scaffold686,KK351679,KK351679,
Scaffold687,KK351680,KK351680,
Scaffold688,KK351681,KK351681,
Scaffold689,KK351682,KK351682,
Scaffold690,KK351683,KK351683,
Scaffold691,KK351684,KK351684,
Scaffold692,KK351685,KK351685,
Scaffold693,JFJS01015636,JFJS01015636,
Scaffold694,JFJS01015637,JFJS01015637,
Scaffold695,JFJS01015638,JFJS01015638,
Scaffold696,KK351686,KK351686,
Scaffold697,JFJS01015641,JFJS01015641,
Scaffold698,KK351687,KK351687,
Scaffold699,KK351688,KK351688,
Scaffold700,KK351689,KK351689,
