current seq_region name,new seq_region name,INSDC accession,Notes
Scaffold720,KK500445,KK500445,
Scaffold721,KK500446,KK500446,
Scaffold722,KK500447,KK500447,
Scaffold723,KK500448,KK500448,
Scaffold724,KK500449,KK500449,
Scaffold725,KK500450,KK500450,
Scaffold726,JMRQ01005744,JMRQ01005744,
Scaffold727,KK500451,KK500451,
Scaffold728,JMRQ01005748,JMRQ01005748,
Scaffold729,KK500452,KK500452,
Scaffold730,KK500453,KK500453,
Scaffold731,KK500454,KK500454,
Scaffold732,KK500455,KK500455,
Scaffold733,KK500456,KK500456,
Scaffold734,JMRQ01005762,JMRQ01005762,
Scaffold735,JMRQ01005763,JMRQ01005763,
Scaffold736,KK500457,KK500457,
Scaffold737,JMRQ01005766,JMRQ01005766,
Scaffold738,KK500458,KK500458,
Scaffold739,JMRQ01005772,JMRQ01005772,
Scaffold740,KK500459,KK500459,
Scaffold741,KK500460,KK500460,
Scaffold742,KK500461,KK500461,
Scaffold743,KK500462,KK500462,
Scaffold744,JMRQ01005785,JMRQ01005785,
Scaffold745,KK500463,KK500463,
Scaffold746,KK500464,KK500464,
Scaffold747,JMRQ01005792,JMRQ01005792,
Scaffold748,KK500465,KK500465,
