current seq_region name,new seq_region name,INSDC accession,Notes
Scaffold10491,AQPM01040063,AQPM01040063,
Scaffold10492,AQPM01040064,AQPM01040064,
Scaffold10493,AQPM01040065,AQPM01040065,
Scaffold10494,AQPM01040066,AQPM01040066,
Scaffold10495,AQPM01040067,AQPM01040067,
Scaffold10496,AQPM01040068,AQPM01040068,
Scaffold10497,AQPM01040069,AQPM01040069,
Scaffold10498,AQPM01040070,AQPM01040070,
Scaffold10499,AQPM01040071,AQPM01040071,
Scaffold105,KB854245,KB854245,
Scaffold1050,KB854246,KB854246,
Scaffold10500,AQPM01040072,AQPM01040072,
Scaffold10501,AQPM01040073,AQPM01040073,
Scaffold10502,AQPM01040074,AQPM01040074,
Scaffold10503,AQPM01040075,AQPM01040075,
Scaffold10504,AQPM01040076,AQPM01040076,
Scaffold10505,AQPM01040077,AQPM01040077,
Scaffold10506,AQPM01040078,AQPM01040078,
Scaffold10507,AQPM01040079,AQPM01040079,
Scaffold10508,AQPM01040080,AQPM01040080,
